barcode,cat_code,cat_desc,rng_code,rng_desc,sku_code,sku_desc,lifecycle_desc,contents_unit,contents_value,physical_height,physical_length,physical_width,physical_unit,weight_unit,weight_value
2000000143606,19,CELEBRATIONS/10,011,BATH & BODY,0000000015958,GIFT TUBE BORN LIPPY-B XM10,UNKNOWN,,,,,,,Grams,1
180111438,19,CELEBRATIONS/10,018,ACCESSORIES,0000000015962,GIFT LILY MINI ULTRA FINE CORAL,DISCON PRODUCT NON ORDERABLE,#,0.000,8,9,9,Centimeter,Grams,20
2000000143644,19,CELEBRATIONS/10,018,ACCESSORIES,0000000015962,GIFT LILY MINI ULTRA FINE CORAL,DISCON PRODUCT NON ORDERABLE,#,0.000,8,9,9,Centimeter,Grams,20
5028197855949,19,CELEBRATIONS/10,018,ACCESSORIES,0000000015962,GIFT LILY MINI ULTRA FINE CORAL,DISCON PRODUCT NON ORDERABLE,#,0.000,8,9,9,Centimeter,Grams,20
5028197975746,19,CELEBRATIONS/10,018,ACCESSORIES,0000000015962,GIFT LILY MINI ULTRA FINE CORAL,DISCON PRODUCT NON ORDERABLE,#,0.000,8,9,9,Centimeter,Grams,20
199990790,19,CELEBRATIONS/10,999,OTHERS,0000000015982,BOX LUXURY CRANBERRY XM10,UNKNOWN,,,,,,,Grams,1
2000000143842,19,CELEBRATIONS/10,999,OTHERS,0000000015982,BOX LUXURY CRANBERRY XM10,UNKNOWN,,,,,,,Grams,1
180111446,18,ACCESSORIES/9,011,BATH & BODY,0000000016002,GIFT LILY 2 TONE CREAM/GOLD,UNKNOWN,,,1,1,1,Centimeter,Grams,31
2000000144047,18,ACCESSORIES/9,011,BATH & BODY,0000000016002,GIFT LILY 2 TONE CREAM/GOLD,UNKNOWN,,,1,1,1,Centimeter,Grams,31
167510166,16,HOME FRAGRANCE/7,751,LIFESTYLE BURNER,0000000016003,OIL BURNER SOAPSTONE,CORE PRODUCT ORDERABLE ARTICLE,#,0.000,9,10,10,Centimeter,Grams,575
2000000144054,16,HOME FRAGRANCE/7,751,LIFESTYLE BURNER,0000000016003,OIL BURNER SOAPSTONE,CORE PRODUCT ORDERABLE ARTICLE,#,0.000,9,10,10,Centimeter,Grams,575
5028197840273,16,HOME FRAGRANCE/7,751,LIFESTYLE BURNER,0000000016003,OIL BURNER SOAPSTONE,CORE PRODUCT ORDERABLE ARTICLE,#,0.000,9,10,10,Centimeter,Grams,575
112660007,23,BODY CARE/25,266,SWEET LEMON,0000000016004,SWEET LEMON BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,250
2000000144061,23,BODY CARE/25,266,SWEET LEMON,0000000016004,SWEET LEMON BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,250
5028197828769,23,BODY CARE/25,266,SWEET LEMON,0000000016004,SWEET LEMON BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,250
101030477,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016005,TEA TREE SKIN CLEARING TONER 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,72
2000000144078,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016005,TEA TREE SKIN CLEARING TONER 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,72
5028197109370,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016005,TEA TREE SKIN CLEARING TONER 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,72
5028197583378,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016005,TEA TREE SKIN CLEARING TONER 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,72
101030485,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016006,TEA TREE SKIN CLEARING LOTION 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,7,4,2,Centimeter,Grams,21
2000000144085,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016006,TEA TREE SKIN CLEARING LOTION 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,7,4,2,Centimeter,Grams,21
50160648,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016006,TEA TREE SKIN CLEARING LOTION 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,7,4,2,Centimeter,Grams,21
101030493,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016007,TEA TREE SKIN CLEARING F/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,78
2000000144092,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016007,TEA TREE SKIN CLEARING F/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,78
5028197109219,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016007,TEA TREE SKIN CLEARING F/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,78
5028197583392,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016007,TEA TREE SKIN CLEARING F/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,78
5028197873325,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000016007,TEA TREE SKIN CLEARING F/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,78
180111462,19,CELEBRATIONS/10,018,ACCESSORIES,0000000016008,GIFT LILY MINI ULTRA FINE PINK,TREND/SEASONAL PRODUCT,#,0.000,9,9,9,Centimeter,Grams,20
2000000144108,19,CELEBRATIONS/10,018,ACCESSORIES,0000000016008,GIFT LILY MINI ULTRA FINE PINK,TREND/SEASONAL PRODUCT,#,0.000,9,9,9,Centimeter,Grams,20
5028197855932,19,CELEBRATIONS/10,018,ACCESSORIES,0000000016008,GIFT LILY MINI ULTRA FINE PINK,TREND/SEASONAL PRODUCT,#,0.000,9,9,9,Centimeter,Grams,20
180111470,18,ACCESSORIES/9,011,BATH & BODY,0000000016009,GIFT LILY MINI ULTRA FINE CORAL,UNKNOWN,,,9,9,9,Centimeter,Grams,20
2000000144115,18,ACCESSORIES/9,011,BATH & BODY,0000000016009,GIFT LILY MINI ULTRA FINE CORAL,UNKNOWN,,,9,9,9,Centimeter,Grams,20
145560167,19,CELEBRATIONS/10,014,MENS,0000000016022,MACAROOT SHAVE CREAM 50ML,OLD PRODUCT NO STOCK,ML,50.000,11,6,6,Centimeter,Grams,63
2000000144245,19,CELEBRATIONS/10,014,MENS,0000000016022,MACAROOT SHAVE CREAM 50ML,OLD PRODUCT NO STOCK,ML,50.000,11,6,6,Centimeter,Grams,63
5028197568306,19,CELEBRATIONS/10,014,MENS,0000000016022,MACAROOT SHAVE CREAM 50ML,OLD PRODUCT NO STOCK,ML,50.000,11,6,6,Centimeter,Grams,63
113520242,23,BODY CARE/25,352,PEPPERMINT FEET,0000000016023,NEW PEPPERMINT REVIVING F/SOAK 50G,DISCON PRODUCT NON ORDERABLE,G,50.000,4,6,6,Centimeter,Grams,84
2000000144252,23,BODY CARE/25,352,PEPPERMINT FEET,0000000016023,NEW PEPPERMINT REVIVING F/SOAK 50G,DISCON PRODUCT NON ORDERABLE,G,50.000,4,6,6,Centimeter,Grams,84
5028197571566,23,BODY CARE/25,352,PEPPERMINT FEET,0000000016023,NEW PEPPERMINT REVIVING F/SOAK 50G,DISCON PRODUCT NON ORDERABLE,G,50.000,4,6,6,Centimeter,Grams,84
2000000144269,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016024,VACFORM BOX SML CBB EMPTY SS11,UNKNOWN,,,7,26,5,Centimeter,Grams,48
509993566,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016024,VACFORM BOX SML CBB EMPTY SS11,UNKNOWN,,,7,26,5,Centimeter,Grams,48
113520250,23,BODY CARE/25,352,PEPPERMINT FEET,0000000016026,NEW PEPPERMINT F/ LOT 60ML,UNKNOWN,,,,,,,Grams,1
2000000144276,23,BODY CARE/25,352,PEPPERMINT FEET,0000000016026,NEW PEPPERMINT F/ LOT 60ML,UNKNOWN,,,,,,,Grams,1
2000000144283,50,GWP/15,999,OTHERS,0000000016025,VACFORM DUO MENS EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993558,50,GWP/15,999,OTHERS,0000000016025,VACFORM DUO MENS EMPTY SS11,UNKNOWN,,,,,,,Grams,1
126150078,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016027,LOVE ETC BODY BUTTER 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,2,2,Centimeter,Grams,240
2000000144290,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016027,LOVE ETC BODY BUTTER 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,2,2,Centimeter,Grams,240
5028197827724,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016027,LOVE ETC BODY BUTTER 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,2,2,Centimeter,Grams,240
126150086,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016028,LOVE ETC B/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
2000000144306,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016028,LOVE ETC B/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
5028197827755,12,WOMENS FRAGRANCE/3,615,LOVE ETC,0000000016028,LOVE ETC B/ WASH 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
2000000144313,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016030,VACFORM BOX SML MENS EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993540,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016030,VACFORM BOX SML MENS EMPTY SS11,UNKNOWN,,,,,,,Grams,1
134031294,25,MAKE UP/27,403,EYES,0000000016031,EYE DEFINER - BLACK,DISCON PRODUCT NON ORDERABLE,G,1.000,1,16,1,Centimeter,Grams,6
2000000144320,25,MAKE UP/27,403,EYES,0000000016031,EYE DEFINER - BLACK,DISCON PRODUCT NON ORDERABLE,G,1.000,1,16,1,Centimeter,Grams,6
50390328,25,MAKE UP/27,403,EYES,0000000016031,EYE DEFINER - BLACK,DISCON PRODUCT NON ORDERABLE,G,1.000,1,16,1,Centimeter,Grams,6
2000000144337,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016032,VACFORM BAG SAT/STRAW EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993532,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016032,VACFORM BAG SAT/STRAW EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144344,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016033,VACFORM BAG CBB EMPTY SS11,UNKNOWN,,,14,18,6,Centimeter,Grams,16
509993524,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016033,VACFORM BAG CBB EMPTY SS11,UNKNOWN,,,14,18,6,Centimeter,Grams,16
2000000144351,50,GWP/15,999,OTHERS,0000000016034,VACFORM BOX LRG MOR ROSE EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993516,50,GWP/15,999,OTHERS,0000000016034,VACFORM BOX LRG MOR ROSE EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144368,50,GWP/15,999,OTHERS,0000000016035,VACFORM LGE JCB EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993508,50,GWP/15,999,OTHERS,0000000016035,VACFORM LGE JCB EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144375,50,GWP/15,999,OTHERS,0000000016036,VACFORM MED JCB EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993491,50,GWP/15,999,OTHERS,0000000016036,VACFORM MED JCB EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144399,50,GWP/15,999,OTHERS,0000000016037,VAC BOX MED MOR ROSE EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993483,50,GWP/15,999,OTHERS,0000000016037,VAC BOX MED MOR ROSE EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144405,50,GWP/15,999,OTHERS,0000000016038,VACFORM BOX LRG WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993475,50,GWP/15,999,OTHERS,0000000016038,VACFORM BOX LRG WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144412,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016039,VACFORM BOX SML LF EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993467,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016039,VACFORM BOX SML LF EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144429,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016040,VACFORM BOX SML WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993459,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016040,VACFORM BOX SML WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144436,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016041,CUBE SHEA EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993441,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016041,CUBE SHEA EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144443,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016043,VACFORM MED MOROCCAN ROSE EMPTY XM10,UNKNOWN,,,,,,,Grams,1
509993433,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016043,VACFORM MED MOROCCAN ROSE EMPTY XM10,UNKNOWN,,,,,,,Grams,1
2000000144450,50,GWP/15,999,OTHERS,0000000016044,VACFORM SML JAP C/BL EMPTY XM10,UNKNOWN,,,,,,,Grams,1
509993425,50,GWP/15,999,OTHERS,0000000016044,VACFORM SML JAP C/BL EMPTY XM10,UNKNOWN,,,,,,,Grams,1
2000000144467,50,GWP/15,999,OTHERS,0000000016045,VACFORM LUXURY SEASONAL XM10,UNKNOWN,,,,,,,Grams,1
509993417,50,GWP/15,999,OTHERS,0000000016045,VACFORM LUXURY SEASONAL XM10,UNKNOWN,,,,,,,Grams,1
2000000144474,50,GWP/15,999,OTHERS,0000000016047,BAMBOO BASKET SET ECOWASH,UNKNOWN,,,,,,,Grams,1
509993409,50,GWP/15,999,OTHERS,0000000016047,BAMBOO BASKET SET ECOWASH,UNKNOWN,,,,,,,Grams,1
112590113,19,CELEBRATIONS/10,011,BATH & BODY,0000000016048,NEW COCONUT S/ CREAM 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
2000000144481,19,CELEBRATIONS/10,011,BATH & BODY,0000000016048,NEW COCONUT S/ CREAM 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
2000000146720,19,CELEBRATIONS/10,011,BATH & BODY,0000000016048,NEW COCONUT S/ CREAM 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
5028197823139,19,CELEBRATIONS/10,011,BATH & BODY,0000000016048,NEW COCONUT S/ CREAM 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
5028197874650,19,CELEBRATIONS/10,011,BATH & BODY,0000000016048,NEW COCONUT S/ CREAM 60ML,DISCON PRODUCT NON ORDERABLE,ML,60.000,9,4,4,Centimeter,Grams,73
2000000144498,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016049,BOX SMALL MENS EMPTY SS11Z,UNKNOWN,,,,,,,Grams,1
509993392,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016049,BOX SMALL MENS EMPTY SS11Z,UNKNOWN,,,,,,,Grams,1
2000000144504,50,GWP/15,999,OTHERS,0000000016050,CUBE WILD CHERRY EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993384,50,GWP/15,999,OTHERS,0000000016050,CUBE WILD CHERRY EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144511,50,GWP/15,999,OTHERS,0000000016051,CUBE MORINGA EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993376,50,GWP/15,999,OTHERS,0000000016051,CUBE MORINGA EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144641,50,GWP/15,804,POUCH,0000000016062,POUCH ORIGINAL 11,UNKNOWN,,,17,23,5,Centimeter,Grams,20
508043429,50,GWP/15,804,POUCH,0000000016062,POUCH ORIGINAL 11,UNKNOWN,,,17,23,5,Centimeter,Grams,20
2000000144658,50,GWP/15,801,BAG,0000000016063,GWP SCRUB BUTTER 11,UNKNOWN,,,,,,,Grams,1
508011806,50,GWP/15,801,BAG,0000000016063,GWP SCRUB BUTTER 11,UNKNOWN,,,,,,,Grams,1
2000000144665,50,GWP/15,801,BAG,0000000016064,POUCH SHOWER BATH & BODY 11,UNKNOWN,,,,,,,Grams,1
508011814,50,GWP/15,801,BAG,0000000016064,POUCH SHOWER BATH & BODY 11,UNKNOWN,,,,,,,Grams,1
2000000144672,50,GWP/15,801,BAG,0000000016065,3 STEPS BATH BODY 11,UNKNOWN,,,,,,,Grams,1
508011822,50,GWP/15,801,BAG,0000000016065,3 STEPS BATH BODY 11,UNKNOWN,,,,,,,Grams,1
2000000144689,50,GWP/15,999,OTHERS,0000000016067,CUBE MANGO EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993368,50,GWP/15,999,OTHERS,0000000016067,CUBE MANGO EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144696,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016069,BOX SMALL JAPANESE C/BLOSSOM EMPTY,UNKNOWN,,,,,,,Grams,1
509993350,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016069,BOX SMALL JAPANESE C/BLOSSOM EMPTY,UNKNOWN,,,,,,,Grams,1
2000000144702,50,GWP/15,999,OTHERS,0000000016070,CUBE MINI WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993342,50,GWP/15,999,OTHERS,0000000016070,CUBE MINI WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144719,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016071,BOX DUO WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
509993334,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016071,BOX DUO WHITE MUSK EMPTY SS11,UNKNOWN,,,,,,,Grams,1
2000000144726,50,GWP/15,999,OTHERS,0000000016072,VACFORM MED LOVE ETC EMPTY AU10 1,UNKNOWN,,,,,,,Grams,1
509993326,50,GWP/15,999,OTHERS,0000000016072,VACFORM MED LOVE ETC EMPTY AU10 1,UNKNOWN,,,,,,,Grams,1
2000000144733,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016073,VACFORM MED WMFM EMPTY AU10,UNKNOWN,,,8,31,19,Centimeter,Grams,68
509993318,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016073,VACFORM MED WMFM EMPTY AU10,UNKNOWN,,,8,31,19,Centimeter,Grams,68
2000000144740,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016074,VACFORM SML MOROCCAN ROSE EMPTY AU10,UNKNOWN,,,6,23,16,Centimeter,Grams,48
509993300,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016074,VACFORM SML MOROCCAN ROSE EMPTY AU10,UNKNOWN,,,6,23,16,Centimeter,Grams,48
2000000144757,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016075,VACFORM SML JAPANESE EMPTY AU10,UNKNOWN,,,6,24,16,Centimeter,Grams,48
509993293,19,CELEBRATIONS/10,906,COMPONENTRY,0000000016075,VACFORM SML JAPANESE EMPTY AU10,UNKNOWN,,,6,24,16,Centimeter,Grams,48
2000000144849,50,GWP/15,999,OTHERS,0000000016082,JUTE,UNKNOWN,,,17,4,4,Centimeter,Grams,9
509993186,50,GWP/15,999,OTHERS,0000000016082,JUTE,UNKNOWN,,,17,4,4,Centimeter,Grams,9
2000000144856,50,GWP/15,999,OTHERS,0000000016083,FRUIT AMPHORA POT,UNKNOWN,,,,,,,Grams,1
509993194,50,GWP/15,999,OTHERS,0000000016083,FRUIT AMPHORA POT,UNKNOWN,,,,,,,Grams,1
2000000144863,50,GWP/15,999,OTHERS,0000000016084,ULIR AMPHORA POT,UNKNOWN,,,,,,,Grams,1
509993201,50,GWP/15,999,OTHERS,0000000016084,ULIR AMPHORA POT,UNKNOWN,,,,,,,Grams,1
2000000144870,50,GWP/15,999,OTHERS,0000000016085,JUTE + FRUIT AMPHORA,UNKNOWN,,,9,4,4,Centimeter,Grams,33
509993219,50,GWP/15,999,OTHERS,0000000016085,JUTE + FRUIT AMPHORA,UNKNOWN,,,9,4,4,Centimeter,Grams,33
2000000144887,50,GWP/15,999,OTHERS,0000000016086,JUTE + ULIR AMPHORA,UNKNOWN,,,9,4,4,Centimeter,Grams,22
509993227,50,GWP/15,999,OTHERS,0000000016086,JUTE + ULIR AMPHORA,UNKNOWN,,,9,4,4,Centimeter,Grams,22
2000000144894,50,GWP/15,999,OTHERS,0000000016087,FREE BODY FOCUS MESSAGE OIL 200ML,UNKNOWN,,,,,,,Grams,1
509993574,50,GWP/15,999,OTHERS,0000000016087,FREE BODY FOCUS MESSAGE OIL 200ML,UNKNOWN,,,,,,,Grams,1
2000000144900,50,GWP/15,999,OTHERS,0000000016088,FREE AQUA LILY B/LOT 200ML,UNKNOWN,,,,,,,Grams,1
509993582,50,GWP/15,999,OTHERS,0000000016088,FREE AQUA LILY B/LOT 200ML,UNKNOWN,,,,,,,Grams,1
2000000144917,50,GWP/15,999,OTHERS,0000000016089,FREE AQUA LILY A/P DEO 50ML,UNKNOWN,,,,,,,Grams,1
509993590,50,GWP/15,999,OTHERS,0000000016089,FREE AQUA LILY A/P DEO 50ML,UNKNOWN,,,,,,,Grams,1
2000000144924,50,GWP/15,999,OTHERS,0000000016090,FREE AQUA LILY B/SPRAY 100ML,UNKNOWN,,,,,,,Grams,1
509993607,50,GWP/15,999,OTHERS,0000000016090,FREE AQUA LILY B/SPRAY 100ML,UNKNOWN,,,,,,,Grams,1
2000000144931,50,GWP/15,999,OTHERS,0000000016091,FREE MOROCCAN S/ GEL 250ML,UNKNOWN,,,,,,,Grams,1
509993615,50,GWP/15,999,OTHERS,0000000016091,FREE MOROCCAN S/ GEL 250ML,UNKNOWN,,,,,,,Grams,1
2000000144948,50,GWP/15,999,OTHERS,0000000016092,FREE MOROCCAN B/MILK 250ML,UNKNOWN,,,,,,,Grams,1
509993623,50,GWP/15,999,OTHERS,0000000016092,FREE MOROCCAN B/MILK 250ML,UNKNOWN,,,,,,,Grams,1
2000000144955,50,GWP/15,999,OTHERS,0000000016093,FREE BURITI BABY B/WASH 250ML,UNKNOWN,,,,,,,Grams,1
509993631,50,GWP/15,999,OTHERS,0000000016093,FREE BURITI BABY B/WASH 250ML,UNKNOWN,,,,,,,Grams,1
2000000144962,50,GWP/15,999,OTHERS,0000000016094,FREE BURITI BABY B/LOT 250ML,UNKNOWN,,,,,,,Grams,1
509993649,50,GWP/15,999,OTHERS,0000000016094,FREE BURITI BABY B/LOT 250ML,UNKNOWN,,,,,,,Grams,1
2000000144979,50,GWP/15,999,OTHERS,0000000016095,FREE BODY FOCUS SOAP 15GR,UNKNOWN,,,,,,,Grams,1
509993657,50,GWP/15,999,OTHERS,0000000016095,FREE BODY FOCUS SOAP 15GR,UNKNOWN,,,,,,,Grams,1
2000000144986,50,GWP/15,999,OTHERS,0000000016096,FREE W/MUSK A/P DEODORANT 50 ML,UNKNOWN,,,,,,,Grams,1
509993665,50,GWP/15,999,OTHERS,0000000016096,FREE W/MUSK A/P DEODORANT 50 ML,UNKNOWN,,,,,,,Grams,1
2000000144993,50,GWP/15,999,OTHERS,0000000016097,FREE BURITI MASSAGE GEL 100ML,UNKNOWN,,,,,,,Grams,1
509993681,50,GWP/15,999,OTHERS,0000000016097,FREE BURITI MASSAGE GEL 100ML,UNKNOWN,,,,,,,Grams,1
2000000145044,50,GWP/15,999,OTHERS,0000000016102,TBS AGENDA 2011,UNKNOWN,,,,,,,Grams,1
509993714,50,GWP/15,999,OTHERS,0000000016102,TBS AGENDA 2011,UNKNOWN,,,,,,,Grams,1
2000000145051,50,GWP/15,999,OTHERS,0000000016103,FREE - BAG 2 RECYCLE COSMETIC 10,UNKNOWN,,,,,,,Grams,1
509993699,50,GWP/15,999,OTHERS,0000000016103,FREE - BAG 2 RECYCLE COSMETIC 10,UNKNOWN,,,,,,,Grams,1
2000000145068,50,GWP/15,999,OTHERS,0000000016104,FREE - BAG BEACH LARGE  STRIPE,UNKNOWN,,,,,,,Grams,1
509993706,50,GWP/15,999,OTHERS,0000000016104,FREE - BAG BEACH LARGE  STRIPE,UNKNOWN,,,,,,,Grams,1
2000000145242,50,GWP/15,801,BAG,0000000016122,GWP VALENTINE SATIN PINK DUSKY,UNKNOWN,,,,,,,Grams,1
508011830,50,GWP/15,801,BAG,0000000016122,GWP VALENTINE SATIN PINK DUSKY,UNKNOWN,,,,,,,Grams,1
2000000145259,50,GWP/15,804,POUCH,0000000016123,POUCH TRIO BUTTER VALS 11,UNKNOWN,,,14,21,5,Centimeter,Grams,61
508043437,50,GWP/15,804,POUCH,0000000016123,POUCH TRIO BUTTER VALS 11,UNKNOWN,,,14,21,5,Centimeter,Grams,61
2000000145266,50,GWP/15,801,BAG,0000000016124,BAG DAILY PAMPER VALS 11,UNKNOWN,,,17,24,5,Centimeter,Grams,92
508011848,50,GWP/15,801,BAG,0000000016124,BAG DAILY PAMPER VALS 11,UNKNOWN,,,17,24,5,Centimeter,Grams,92
2000000145273,50,GWP/15,804,POUCH,0000000016125,POUCH DAILY VALS 11,UNKNOWN,,,18,18,6,Centimeter,Grams,17
508043445,50,GWP/15,804,POUCH,0000000016125,POUCH DAILY VALS 11,UNKNOWN,,,18,18,6,Centimeter,Grams,17
2000000145280,50,GWP/15,804,POUCH,0000000016126,POUCH NATURAL VALS 11,UNKNOWN,,,16,23,5,Centimeter,Grams,80
508011856,50,GWP/15,804,POUCH,0000000016126,POUCH NATURAL VALS 11,UNKNOWN,,,16,23,5,Centimeter,Grams,80
2000000145297,50,GWP/15,804,POUCH,0000000016127,SCENTED POUCH,UNKNOWN,,,,,,,Grams,1
508043453,50,GWP/15,804,POUCH,0000000016127,SCENTED POUCH,UNKNOWN,,,,,,,Grams,1
2000000145303,50,GWP/15,801,BAG,0000000016128,POUCH VIT E POLKA,UNKNOWN,,,,,,,Grams,1
508011864,50,GWP/15,801,BAG,0000000016128,POUCH VIT E POLKA,UNKNOWN,,,,,,,Grams,1
2000000145310,50,GWP/15,999,OTHERS,0000000016129,BOX B/MIST + DEO WOMAN,UNKNOWN,,,,,,,Grams,1
509993730,50,GWP/15,999,OTHERS,0000000016129,BOX B/MIST + DEO WOMAN,UNKNOWN,,,,,,,Grams,1
2000000145327,50,GWP/15,999,OTHERS,0000000016130,BOX RIBBON SMALL VAL 11,UNKNOWN,,,,,,,Grams,1
509993748,50,GWP/15,999,OTHERS,0000000016130,BOX RIBBON SMALL VAL 11,UNKNOWN,,,,,,,Grams,1
2000000145334,50,GWP/15,999,OTHERS,0000000016131,BOX COUPLE DEO,UNKNOWN,,,,,,,Grams,1
509993756,50,GWP/15,999,OTHERS,0000000016131,BOX COUPLE DEO,UNKNOWN,,,,,,,Grams,1
