TRX_ID,JRSTORE,JRREGNUM,JRDATE,JRTIME,JRCASHIER,JRCUST
36956063,65138,001,2015-02-28 00:00:00.000000000,12:42,07527,2044611
36956066,65138,001,2015-02-28 00:00:00.000000000,13:28,07527,190717
36956067,65138,001,2015-02-28 00:00:00.000000000,13:36,07527,0
36956068,65138,001,2015-02-28 00:00:00.000000000,15:12,07527,2044613
36956069,651271,002,2015-02-28 00:00:00.000000000,19:26,07222,180284
36956070,651271,002,2015-02-28 00:00:00.000000000,20:43,07222,2043254
36956071,651271,002,2015-02-28 00:00:00.000000000,20:46,07222,2044348
36956072,651271,002,2015-02-28 00:00:00.000000000,21:29,07222,831241
36956251,65138,001,2015-02-28 00:00:00.000000000,13:02,07527,110367
36956255,65138,001,2015-02-28 00:00:00.000000000,17:23,07527,2044135
36956258,65138,001,2015-02-28 00:00:00.000000000,18:59,01299,2044616
36956354,65138,001,2015-02-28 00:00:00.000000000,20:17,01299,877396
36956355,65138,001,2015-02-28 00:00:00.000000000,20:46,01299,300450
36956416,65148,001,2015-02-28 00:00:00.000000000,12:13,05537,0
36956420,65148,001,2015-02-28 00:00:00.000000000,16:31,05537,0
36956422,65148,001,2015-02-28 00:00:00.000000000,16:42,05537,147541
36956425,65148,001,2015-02-28 00:00:00.000000000,17:15,06371,2016562
36956426,65148,001,2015-02-28 00:00:00.000000000,18:28,06371,151497
36956546,65138,001,2015-02-28 00:00:00.000000000,12:56,07527,91727
36956558,65138,001,2015-02-28 00:00:00.000000000,20:38,01299,1786122
36956559,65138,001,2015-02-28 00:00:00.000000000,20:43,01299,0
36956598,65138,001,2015-02-28 00:00:00.000000000,15:41,07527,1995756
36956665,65155,001,2015-02-28 00:00:00.000000000,13:48,13962,169379
36956666,65155,001,2015-02-28 00:00:00.000000000,14:24,13962,1244675
36956667,65155,001,2015-02-28 00:00:00.000000000,14:35,13962,0
36956671,65155,001,2015-02-28 00:00:00.000000000,16:50,05597,2044452
36956676,65155,001,2015-02-28 00:00:00.000000000,19:47,05597,2044451
36956706,65148,001,2015-02-28 00:00:00.000000000,17:28,06371,1831319
36956711,65148,001,2015-02-28 00:00:00.000000000,20:13,06371,1957062
36956768,65148,001,2015-02-28 00:00:00.000000000,13:50,05537,1464617
36956769,65148,001,2015-02-28 00:00:00.000000000,13:52,05537,2044653
36956770,65148,001,2015-02-28 00:00:00.000000000,14:27,05537,2044654
36956771,65148,001,2015-02-28 00:00:00.000000000,15:29,05537,2044607
36956791,65155,001,2015-02-28 00:00:00.000000000,20:36,05597,2044453
36956859,65148,001,2015-02-28 00:00:00.000000000,13:46,05537,0
36956860,65148,001,2015-02-28 00:00:00.000000000,15:14,05537,1764760
36956862,65148,001,2015-02-28 00:00:00.000000000,15:56,05537,2044103
36956864,65148,001,2015-02-28 00:00:00.000000000,17:35,06371,887653
36956865,65148,001,2015-02-28 00:00:00.000000000,17:43,06371,0
36956898,65138,001,2015-02-28 00:00:00.000000000,15:45,07527,1995756
36956904,65138,001,2015-02-28 00:00:00.000000000,17:49,07527,201783
36956907,65158,001,2015-02-28 00:00:00.000000000,12:00,07256,1884728
36956909,65158,001,2015-02-28 00:00:00.000000000,12:48,07256,1800920
36956910,65158,001,2015-02-28 00:00:00.000000000,14:25,07256,1893322
36956912,65158,001,2015-02-28 00:00:00.000000000,15:04,07256,377508
36956915,65158,001,2015-02-28 00:00:00.000000000,17:57,01863,1459888
36956916,65158,001,2015-02-28 00:00:00.000000000,18:03,01863,0
36956918,65158,001,2015-02-28 00:00:00.000000000,18:44,01863,2044167
36956919,65158,001,2015-02-28 00:00:00.000000000,19:04,01863,1704678
36956920,65158,001,2015-02-28 00:00:00.000000000,19:11,01863,1996490
36956922,65158,001,2015-02-28 00:00:00.000000000,20:17,01863,1389003
36956944,65148,001,2015-02-28 00:00:00.000000000,17:30,06371,160153
36956947,65148,001,2015-02-28 00:00:00.000000000,20:27,06371,1922061
36956968,65155,001,2015-02-28 00:00:00.000000000,13:39,13962,252453
36956969,65155,001,2015-02-28 00:00:00.000000000,13:42,13962,1931347
36956971,65155,001,2015-02-28 00:00:00.000000000,14:23,13962,2011589
36956973,65155,001,2015-02-28 00:00:00.000000000,14:28,13962,1951297
36956976,65155,001,2015-02-28 00:00:00.000000000,15:45,13962,0
36956978,65155,001,2015-02-28 00:00:00.000000000,15:57,13962,1424123
36957000,65148,001,2015-02-28 00:00:00.000000000,17:46,06371,204489
36957038,65158,001,2015-02-28 00:00:00.000000000,21:15,01863,1822507
36957144,65155,001,2015-02-28 00:00:00.000000000,11:44,13962,1410979
36957179,65148,001,2015-02-28 00:00:00.000000000,19:50,06371,1001664
36957182,65148,001,2015-02-28 00:00:00.000000000,21:19,06371,0
36957209,65158,001,2015-02-28 00:00:00.000000000,11:35,07256,1048571
36957211,65158,001,2015-02-28 00:00:00.000000000,12:58,07256,0
36957212,65158,001,2015-02-28 00:00:00.000000000,14:44,07256,0
36957216,65158,001,2015-02-28 00:00:00.000000000,16:58,07256,122329
36957217,65158,001,2015-02-28 00:00:00.000000000,17:17,07256,2017736
36957223,65158,001,2015-02-28 00:00:00.000000000,19:13,01863,1996490
36957225,65158,001,2015-02-28 00:00:00.000000000,19:48,01863,0
36957236,65155,001,2015-02-28 00:00:00.000000000,14:34,13962,0
36957239,65155,001,2015-02-28 00:00:00.000000000,18:58,05597,0
36957241,65155,001,2015-02-28 00:00:00.000000000,19:44,05597,2044451
36957244,65155,001,2015-02-28 00:00:00.000000000,20:39,05597,132252
36957263,65148,001,2015-02-28 00:00:00.000000000,19:53,06371,1861487
36957264,65148,001,2015-02-28 00:00:00.000000000,20:08,06371,843447
36957265,65148,001,2015-02-28 00:00:00.000000000,20:16,06371,1918355
36957266,65155,001,2015-02-28 00:00:00.000000000,17:02,05597,0
36957267,65155,001,2015-02-28 00:00:00.000000000,17:32,05597,1940737
36957271,65155,001,2015-02-28 00:00:00.000000000,20:08,05597,1446419
36957324,65158,001,2015-02-28 00:00:00.000000000,21:01,01863,286976
36957360,65158,001,2015-02-28 00:00:00.000000000,10:48,07256,0
36957380,65158,001,2015-02-28 00:00:00.000000000,12:41,07256,670238
36957381,65158,001,2015-02-28 00:00:00.000000000,12:44,07256,2049
36957382,65158,001,2015-02-28 00:00:00.000000000,14:56,07256,363368
36957383,65158,001,2015-02-28 00:00:00.000000000,15:09,07256,1829695
36957385,65158,001,2015-02-28 00:00:00.000000000,15:27,07256,1038272
36957386,65158,001,2015-02-28 00:00:00.000000000,16:08,07256,260746
36957390,65158,001,2015-02-28 00:00:00.000000000,17:29,01863,908184
36957393,65158,001,2015-02-28 00:00:00.000000000,18:30,01863,712356
36957400,65148,001,2015-02-28 00:00:00.000000000,20:58,06371,303692
36957401,65148,001,2015-02-28 00:00:00.000000000,21:06,06371,0
36957451,65155,001,2015-02-28 00:00:00.000000000,14:29,13962,2044455
36957453,65155,001,2015-02-28 00:00:00.000000000,15:07,13962,0
36957455,65155,001,2015-02-28 00:00:00.000000000,16:25,13962,1924680
36957476,65158,001,2015-02-28 00:00:00.000000000,20:49,01863,2010846
36957519,65155,001,2015-02-28 00:00:00.000000000,17:47,05597,1794633
36957520,65155,001,2015-02-28 00:00:00.000000000,18:10,05597,2044449
36957562,65155,001,2015-02-28 00:00:00.000000000,10:47,13962,1894111
36957563,65155,001,2015-02-28 00:00:00.000000000,11:58,13962,176462
36957564,65155,001,2015-02-28 00:00:00.000000000,13:35,13962,1925886
36957566,65155,001,2015-02-28 00:00:00.000000000,15:17,13962,2044454
36957567,65155,001,2015-02-28 00:00:00.000000000,16:45,05597,0
36957568,65155,001,2015-02-28 00:00:00.000000000,16:58,05597,0
36957593,65158,001,2015-02-28 00:00:00.000000000,12:51,07256,42010
36957594,65158,001,2015-02-28 00:00:00.000000000,13:56,07256,315591
36957596,65158,001,2015-02-28 00:00:00.000000000,15:06,07256,0
36957598,65158,001,2015-02-28 00:00:00.000000000,17:04,07256,372306
36957599,65158,001,2015-02-28 00:00:00.000000000,18:51,01863,2014756
36957600,65158,001,2015-02-28 00:00:00.000000000,19:17,01863,2044168
36957602,65158,001,2015-02-28 00:00:00.000000000,20:04,01863,1898830
36957603,65158,001,2015-02-28 00:00:00.000000000,20:08,01863,1984685
36957605,65158,001,2015-02-28 00:00:00.000000000,20:44,01863,81603
36957608,65155,001,2015-02-28 00:00:00.000000000,19:09,05597,2044201
36957611,65155,001,2015-02-28 00:00:00.000000000,20:02,05597,387589
36957613,65155,001,2015-02-28 00:00:00.000000000,20:44,05597,132252
36957651,65158,001,2015-02-28 00:00:00.000000000,13:12,07256,0
36957658,65158,001,2015-02-28 00:00:00.000000000,18:00,01863,1758968
36957659,65158,001,2015-02-28 00:00:00.000000000,18:28,01863,2044166
36957661,65158,001,2015-02-28 00:00:00.000000000,20:00,01863,2044171
36957663,65158,001,2015-02-28 00:00:00.000000000,20:28,01863,222149
36957664,65158,001,2015-02-28 00:00:00.000000000,20:52,01863,2044169
36957673,65148,001,2015-02-28 00:00:00.000000000,14:13,05537,0
36957674,65148,001,2015-02-28 00:00:00.000000000,14:46,05537,436344
36957675,65148,001,2015-02-28 00:00:00.000000000,16:38,05537,0
36957676,65148,001,2015-02-28 00:00:00.000000000,20:19,06371,843447
36957706,65158,001,2015-02-28 00:00:00.000000000,12:56,07256,963347
36957710,65158,001,2015-02-28 00:00:00.000000000,15:00,07256,1756241
36957711,65158,001,2015-02-28 00:00:00.000000000,16:41,07256,0
36957715,65158,001,2015-02-28 00:00:00.000000000,17:01,07256,122329
36957720,65158,001,2015-02-28 00:00:00.000000000,17:45,01863,0
36957836,65158,001,2015-02-28 00:00:00.000000000,17:52,01863,0
36957838,65158,001,2015-02-28 00:00:00.000000000,18:21,01863,285381
36957839,65158,001,2015-02-28 00:00:00.000000000,18:23,01863,2044165
36957841,65158,001,2015-02-28 00:00:00.000000000,19:39,01863,1812595
36957843,65158,001,2015-02-28 00:00:00.000000000,20:27,01863,2037475
36957845,65158,001,2015-02-28 00:00:00.000000000,21:10,01863,0
36958143,65155,001,2015-02-28 00:00:00.000000000,11:29,13962,1918966
36958145,65155,001,2015-02-28 00:00:00.000000000,12:47,13962,276772
36958146,65155,001,2015-02-28 00:00:00.000000000,13:08,13962,185263
36958147,65155,001,2015-02-28 00:00:00.000000000,13:11,13962,0
36958149,65155,001,2015-02-28 00:00:00.000000000,14:20,13962,0
36958151,65155,001,2015-02-28 00:00:00.000000000,14:56,13962,0
36958152,65155,001,2015-02-28 00:00:00.000000000,15:10,13962,381023
36958154,65155,001,2015-02-28 00:00:00.000000000,17:25,05597,1850960
36958158,65155,001,2015-02-28 00:00:00.000000000,19:32,05597,2044451
36958232,65175,001,2015-02-28 00:00:00.000000000,13:20,06061,946487
36958234,65175,001,2015-02-28 00:00:00.000000000,14:06,06061,0
36958312,65155,001,2015-02-28 00:00:00.000000000,20:42,05597,236218
36958313,65155,001,2015-02-28 00:00:00.000000000,21:00,05597,2020159
36958330,65175,001,2015-02-28 00:00:00.000000000,15:34,06061,1921460
36958331,65175,001,2015-02-28 00:00:00.000000000,15:56,06061,2035740
36958332,65175,001,2015-02-28 00:00:00.000000000,16:31,00065,1957241
36958333,65175,001,2015-02-28 00:00:00.000000000,18:11,00065,1035148
36958334,65175,001,2015-02-28 00:00:00.000000000,18:47,00065,122379
36958337,65175,001,2015-02-28 00:00:00.000000000,20:01,00065,97835
36958338,65175,001,2015-02-28 00:00:00.000000000,21:05,00065,1902434
36958339,65175,001,2015-02-28 00:00:00.000000000,21:36,00065,874583
36958416,65175,001,2015-02-28 00:00:00.000000000,15:07,06061,2044495
36958465,65158,001,2015-02-28 00:00:00.000000000,10:57,07256,1765753
36958466,65158,001,2015-02-28 00:00:00.000000000,11:10,07256,0
36958468,65158,001,2015-02-28 00:00:00.000000000,11:18,07256,677945
36958471,65158,001,2015-02-28 00:00:00.000000000,15:03,07256,0
36958477,65158,001,2015-02-28 00:00:00.000000000,18:09,01863,31882
36958478,65158,001,2015-02-28 00:00:00.000000000,19:15,01863,0
36958480,65158,001,2015-02-28 00:00:00.000000000,20:10,01863,160977
36958540,65175,001,2015-02-28 00:00:00.000000000,19:25,00065,776300
36958541,65175,001,2015-02-28 00:00:00.000000000,19:27,00065,2044490
36958542,65175,001,2015-02-28 00:00:00.000000000,19:35,00065,727012
36958544,65175,001,2015-02-28 00:00:00.000000000,19:48,00065,2044489
36958545,65175,001,2015-02-28 00:00:00.000000000,20:09,00065,2044488
36958547,65175,001,2015-02-28 00:00:00.000000000,21:15,00065,1957161
36958653,65158,001,2015-02-28 00:00:00.000000000,20:22,01863,2044734
36958654,65158,001,2015-02-28 00:00:00.000000000,20:26,01863,2037475
36958655,65158,001,2015-02-28 00:00:00.000000000,20:31,01863,1984685
36958656,65158,001,2015-02-28 00:00:00.000000000,20:33,01863,1381253
36958657,65158,001,2015-02-28 00:00:00.000000000,20:43,01863,1974698
36958849,65175,001,2015-02-28 00:00:00.000000000,10:45,06061,168550
36958850,65175,001,2015-02-28 00:00:00.000000000,11:42,06061,2044485
36958851,65175,001,2015-02-28 00:00:00.000000000,12:22,06061,1946708
36958854,65175,001,2015-02-28 00:00:00.000000000,13:28,06061,2044483
36958856,65175,001,2015-02-28 00:00:00.000000000,14:35,06061,328308
36958857,65175,001,2015-02-28 00:00:00.000000000,15:13,06061,2044495
36958887,65175,001,2015-02-28 00:00:00.000000000,14:44,06061,0
36958889,65175,001,2015-02-28 00:00:00.000000000,15:55,06061,166594
36958891,65175,001,2015-02-28 00:00:00.000000000,16:03,06061,51755
36958898,65175,001,2015-02-28 00:00:00.000000000,20:20,00065,1018773
36958933,65175,001,2015-02-28 00:00:00.000000000,12:28,06061,1370105
36958934,65175,001,2015-02-28 00:00:00.000000000,12:37,06061,302261
36958935,65175,001,2015-02-28 00:00:00.000000000,12:58,06061,2012666
36958936,65175,001,2015-02-28 00:00:00.000000000,13:41,06061,1837294
36958937,65175,001,2015-02-28 00:00:00.000000000,13:56,06061,2044095
36958939,65175,001,2015-02-28 00:00:00.000000000,16:45,00065,2044491
36958941,65175,001,2015-02-28 00:00:00.000000000,18:22,00065,0
36958944,65175,001,2015-02-28 00:00:00.000000000,19:32,00065,0
36958946,65175,001,2015-02-28 00:00:00.000000000,20:11,00065,1881145
36958947,65175,001,2015-02-28 00:00:00.000000000,20:19,00065,236633
36958948,65175,001,2015-02-28 00:00:00.000000000,20:26,00065,2044487
36958949,65175,001,2015-02-28 00:00:00.000000000,20:39,00065,2044184
36959095,65175,001,2015-02-28 00:00:00.000000000,12:40,06061,166097
36959097,65175,001,2015-02-28 00:00:00.000000000,12:48,06061,689304
36959098,65175,001,2015-02-28 00:00:00.000000000,13:03,06061,166132
36959100,65175,001,2015-02-28 00:00:00.000000000,13:38,06061,495386
36959104,65175,001,2015-02-28 00:00:00.000000000,15:18,06061,0
36959129,65175,001,2015-02-28 00:00:00.000000000,16:11,06061,180843
36959132,65175,001,2015-02-28 00:00:00.000000000,17:53,00065,142556
36959133,65175,001,2015-02-28 00:00:00.000000000,18:42,00065,0
36959135,65175,001,2015-02-28 00:00:00.000000000,19:05,00065,329824
36959138,65175,001,2015-02-28 00:00:00.000000000,19:57,00065,904412
36959139,65175,001,2015-02-28 00:00:00.000000000,20:24,00065,1987266
36959141,65175,001,2015-02-28 00:00:00.000000000,21:02,00065,163294
36959206,65190,001,2015-02-28 00:00:00.000000000,11:44,07611,1814051
36959212,65190,001,2015-02-28 00:00:00.000000000,18:26,07611,339909
36959213,65190,001,2015-02-28 00:00:00.000000000,18:43,07611,39149
36959216,65190,001,2015-02-28 00:00:00.000000000,19:48,06672,198674
36959217,65190,001,2015-02-28 00:00:00.000000000,19:58,06672,340763
36959220,65190,001,2015-02-28 00:00:00.000000000,20:41,06672,1448534
36959221,65190,001,2015-02-28 00:00:00.000000000,20:55,06672,0
36959231,65175,001,2015-02-28 00:00:00.000000000,20:04,00065,2044488
36959232,65175,001,2015-02-28 00:00:00.000000000,20:13,00065,0
36959235,65175,001,2015-02-28 00:00:00.000000000,20:51,00065,952182
36959236,65175,001,2015-02-28 00:00:00.000000000,20:56,00065,0
36959237,65175,001,2015-02-28 00:00:00.000000000,21:12,00065,0
36959304,651901,002,2015-02-28 00:00:00.000000000,17:18,06672,47976
36959308,651901,002,2015-02-28 00:00:00.000000000,18:40,06672,0
36959312,651901,002,2015-02-28 00:00:00.000000000,18:56,06672,2004014
36959314,651901,002,2015-02-28 00:00:00.000000000,20:46,06672,0
36959383,65190,001,2015-02-28 00:00:00.000000000,10:20,07611,0
36959387,65190,001,2015-02-28 00:00:00.000000000,12:50,07611,866476
36959393,65190,001,2015-02-28 00:00:00.000000000,15:49,07611,2044736
36959495,65190,001,2015-02-28 00:00:00.000000000,18:35,07611,2001224
36959500,65190,001,2015-02-28 00:00:00.000000000,19:21,06672,1996395
36959502,65190,001,2015-02-28 00:00:00.000000000,19:43,06672,1946019
36959503,65190,001,2015-02-28 00:00:00.000000000,19:49,06672,1249690
36959505,65190,001,2015-02-28 00:00:00.000000000,20:57,06672,0
36959506,65190,001,2015-02-28 00:00:00.000000000,21:38,06672,0
36959605,65190,001,2015-02-28 00:00:00.000000000,15:39,07611,1924911
36959606,65190,001,2015-02-28 00:00:00.000000000,16:20,07611,223540
36959609,65190,001,2015-02-28 00:00:00.000000000,18:23,07611,196123
36959614,65190,001,2015-02-28 00:00:00.000000000,20:00,06672,51505
36959615,65190,001,2015-02-28 00:00:00.000000000,21:08,06672,817609
36959616,65190,001,2015-02-28 00:00:00.000000000,21:32,06672,98076
36959619,651901,002,2015-02-28 00:00:00.000000000,16:07,07611,1947368
36959665,651901,002,2015-02-28 00:00:00.000000000,17:44,06672,2000886
36959666,651901,002,2015-02-28 00:00:00.000000000,18:22,06672,221566
36959668,651901,002,2015-02-28 00:00:00.000000000,18:55,06672,411020
36959700,651901,002,2015-02-28 00:00:00.000000000,17:46,06672,0
36960024,65190,001,2015-02-28 00:00:00.000000000,12:23,07611,1878613
36960028,65190,001,2015-02-28 00:00:00.000000000,15:19,07611,1823438
36960037,65190,001,2015-02-28 00:00:00.000000000,19:56,06672,340763
36960038,65190,001,2015-02-28 00:00:00.000000000,20:27,06672,173520
36960039,65190,001,2015-02-28 00:00:00.000000000,20:38,06672,206675
36960154,65190,001,2015-02-28 00:00:00.000000000,21:03,06672,208130
36960155,65190,001,2015-02-28 00:00:00.000000000,21:17,06672,1848200
36960158,651901,002,2015-02-28 00:00:00.000000000,16:10,07611,1913076
36960159,651901,002,2015-02-28 00:00:00.000000000,16:15,07611,367993
36960160,651901,002,2015-02-28 00:00:00.000000000,17:42,06672,0
36960163,651901,002,2015-02-28 00:00:00.000000000,17:47,06672,1457081
36960164,651901,002,2015-02-28 00:00:00.000000000,18:20,06672,0
36960165,651901,002,2015-02-28 00:00:00.000000000,20:08,06672,1866808
36960166,651901,002,2015-02-28 00:00:00.000000000,20:37,06672,0
36960179,65175,001,2015-02-28 00:00:00.000000000,12:55,06061,2012666
36960180,65175,001,2015-02-28 00:00:00.000000000,13:34,06061,2044484
36960185,65175,001,2015-02-28 00:00:00.000000000,15:46,06061,117194
36960186,65175,001,2015-02-28 00:00:00.000000000,15:49,06061,2044493
36960187,65175,001,2015-02-28 00:00:00.000000000,15:58,06061,2044486
36960188,65175,001,2015-02-28 00:00:00.000000000,16:01,06061,2044493
36960190,65175,001,2015-02-28 00:00:00.000000000,17:27,00065,845056
36960191,65175,001,2015-02-28 00:00:00.000000000,18:13,00065,1947019
36960236,65190,001,2015-02-28 00:00:00.000000000,19:10,06672,1875009
36960237,65190,001,2015-02-28 00:00:00.000000000,19:30,06672,313350
36960239,65190,001,2015-02-28 00:00:00.000000000,19:52,06672,860343
36960241,65190,001,2015-02-28 00:00:00.000000000,20:59,06672,0
36960243,65190,001,2015-02-28 00:00:00.000000000,21:11,06672,0
36960328,65190,001,2015-02-28 00:00:00.000000000,13:31,07611,280493
36960329,65190,001,2015-02-28 00:00:00.000000000,13:40,07611,1119827
36960330,65190,001,2015-02-28 00:00:00.000000000,13:44,07611,1119827
36960331,65190,001,2015-02-28 00:00:00.000000000,14:24,07611,1531731
36960334,65190,001,2015-02-28 00:00:00.000000000,16:36,07611,43698
36960335,65190,001,2015-02-28 00:00:00.000000000,17:44,07611,0
36960339,65190,001,2015-02-28 00:00:00.000000000,18:31,07611,2001225
36960366,651901,002,2015-02-28 00:00:00.000000000,18:35,06672,666852
36960368,651901,002,2015-02-28 00:00:00.000000000,20:49,06672,0
36960383,65175,001,2015-02-28 00:00:00.000000000,18:31,00065,1038331
36960384,65175,001,2015-02-28 00:00:00.000000000,19:21,00065,0
36960388,65175,001,2015-02-28 00:00:00.000000000,20:31,00065,921212
36960390,65175,001,2015-02-28 00:00:00.000000000,20:47,00065,696451
36960478,65190,001,2015-02-28 00:00:00.000000000,19:28,06672,0
36960479,65190,001,2015-02-28 00:00:00.000000000,20:02,06672,1994785
36960481,65190,001,2015-02-28 00:00:00.000000000,20:12,06672,12798
36960487,651901,002,2015-02-28 00:00:00.000000000,18:38,06672,222101
36960488,651901,002,2015-02-28 00:00:00.000000000,19:01,06672,815741
36960895,65218,001,2015-02-28 00:00:00.000000000,19:04,13011,0
36960896,65218,001,2015-02-28 00:00:00.000000000,19:18,13011,151900
36960897,65218,001,2015-02-28 00:00:00.000000000,19:49,13011,1244472
36960898,65218,001,2015-02-28 00:00:00.000000000,20:36,13011,0
36960902,652181,002,2015-02-28 00:00:00.000000000,12:06,03141,2044667
36960903,652181,002,2015-02-28 00:00:00.000000000,15:34,03141,257115
36960904,652181,002,2015-02-28 00:00:00.000000000,16:34,03141,901338
36960906,652181,002,2015-02-28 00:00:00.000000000,18:31,13011,1002002
36960909,652181,002,2015-02-28 00:00:00.000000000,20:06,13011,119615
36960910,652181,002,2015-02-28 00:00:00.000000000,20:26,13011,186994
36960929,65218,001,2015-02-28 00:00:00.000000000,13:17,03141,711969
36960930,65218,001,2015-02-28 00:00:00.000000000,16:19,03141,178324
36960972,65218,001,2015-02-28 00:00:00.000000000,18:35,13011,1983806
36960973,65218,001,2015-02-28 00:00:00.000000000,19:07,13011,1730239
36960974,65218,001,2015-02-28 00:00:00.000000000,19:28,13011,369167
36960976,65218,001,2015-02-28 00:00:00.000000000,19:45,13011,161718
36960977,65218,001,2015-02-28 00:00:00.000000000,21:20,13011,54395
36960978,65218,001,2015-02-28 00:00:00.000000000,21:41,13011,0
36960982,652181,002,2015-02-28 00:00:00.000000000,12:44,03141,341389
36960983,652181,002,2015-02-28 00:00:00.000000000,13:12,03141,0
36960984,652181,002,2015-02-28 00:00:00.000000000,14:30,03141,2044666
36960987,652181,002,2015-02-28 00:00:00.000000000,19:01,13011,180992
36961426,65218,001,2015-02-28 00:00:00.000000000,16:01,03141,363078
36961475,65218,001,2015-02-28 00:00:00.000000000,21:49,13011,339614
36961478,652181,002,2015-02-28 00:00:00.000000000,13:16,03141,1811299
36961479,652181,002,2015-02-28 00:00:00.000000000,13:46,03141,1440222
36961480,652181,002,2015-02-28 00:00:00.000000000,15:49,03141,0
36961481,652181,002,2015-02-28 00:00:00.000000000,16:04,03141,2044665
36961536,65190,001,2015-02-28 00:00:00.000000000,11:46,07611,0
36961539,65190,001,2015-02-28 00:00:00.000000000,13:39,07611,709743
36961560,65218,001,2015-02-28 00:00:00.000000000,18:33,13011,1983806
36961573,652181,002,2015-02-28 00:00:00.000000000,17:26,03141,930170
36961575,652181,002,2015-02-28 00:00:00.000000000,18:16,13011,2044664
36961586,65037,001,2015-02-28 00:00:00.000000000,20:18,12444,0
36961611,65190,001,2015-02-28 00:00:00.000000000,16:04,07611,0
36961614,65190,001,2015-02-28 00:00:00.000000000,17:43,07611,1080303
36961615,65190,001,2015-02-28 00:00:00.000000000,17:48,07611,2038352
36961616,65190,001,2015-02-28 00:00:00.000000000,18:18,07611,1825833
36961619,65190,001,2015-02-28 00:00:00.000000000,18:41,07611,2001224
36961620,65190,001,2015-02-28 00:00:00.000000000,18:45,07611,1794658
36961623,65190,001,2015-02-28 00:00:00.000000000,19:20,06672,1996395
36961624,65190,001,2015-02-28 00:00:00.000000000,19:23,06672,2044061
36961626,65190,001,2015-02-28 00:00:00.000000000,20:05,06672,0
36961628,65190,001,2015-02-28 00:00:00.000000000,20:54,06672,0
36961650,652181,002,2015-02-28 00:00:00.000000000,19:18,13011,0
36961654,652181,002,2015-02-28 00:00:00.000000000,20:36,13011,1004500
36961655,652181,002,2015-02-28 00:00:00.000000000,21:02,13011,2044663
36961712,651901,002,2015-02-28 00:00:00.000000000,17:31,06672,0
36961716,651901,002,2015-02-28 00:00:00.000000000,18:59,06672,666917
36961718,651901,002,2015-02-28 00:00:00.000000000,19:12,06672,1901304
36961719,651901,002,2015-02-28 00:00:00.000000000,20:13,06672,0
36961930,65218,001,2015-02-28 00:00:00.000000000,21:31,13011,0
36962010,652181,002,2015-02-28 00:00:00.000000000,12:36,03141,1393702
36962014,652181,002,2015-02-28 00:00:00.000000000,19:46,13011,328424
36962018,652181,002,2015-02-28 00:00:00.000000000,20:48,13011,0
36962091,65218,001,2015-02-28 00:00:00.000000000,16:45,03141,0
36962093,65218,001,2015-02-28 00:00:00.000000000,17:20,03141,1915916
36962099,652181,002,2015-02-28 00:00:00.000000000,14:12,03141,1786834
36962102,652181,002,2015-02-28 00:00:00.000000000,17:31,03141,2044345
36962103,652181,002,2015-02-28 00:00:00.000000000,18:56,13011,2044055
36962127,65037,001,2015-02-28 00:00:00.000000000,20:20,12444,0
36962185,65037,001,2015-02-28 00:00:00.000000000,20:22,12444,110421
36962248,65037,001,2015-02-28 00:00:00.000000000,14:52,12444,1022532
36962392,65037,001,2015-02-28 00:00:00.000000000,20:19,12444,0
36962450,65218,001,2015-02-28 00:00:00.000000000,21:00,13011,2044663
36962451,65218,001,2015-02-28 00:00:00.000000000,21:44,13011,2044662
36962454,652181,002,2015-02-28 00:00:00.000000000,14:39,03141,703704
36962537,65037,001,2015-02-28 00:00:00.000000000,20:18,12444,0
36962576,65013,001,2015-02-28 00:00:00.000000000,16:39,06463,0
36962579,65013,001,2015-02-28 00:00:00.000000000,17:48,06463,0
36962582,650131,002,2015-02-28 00:00:00.000000000,10:27,06463,0
36962584,650131,002,2015-02-28 00:00:00.000000000,12:26,06463,424332
36962585,650131,002,2015-02-28 00:00:00.000000000,12:29,06463,1909045
36962586,650131,002,2015-02-28 00:00:00.000000000,12:46,06463,399317
36962595,650131,002,2015-02-28 00:00:00.000000000,19:59,06463,0
36962602,65017,001,2015-02-28 00:00:00.000000000,12:50,07484,1267
36962606,65017,001,2015-02-28 00:00:00.000000000,14:41,07484,0
36962607,65017,001,2015-02-28 00:00:00.000000000,14:57,07484,2024063
36962608,65017,001,2015-02-28 00:00:00.000000000,15:21,07484,1976110
36962610,65017,001,2015-02-28 00:00:00.000000000,16:30,07484,1975869
36962611,65017,001,2015-02-28 00:00:00.000000000,18:05,05708,0
36962612,65017,001,2015-02-28 00:00:00.000000000,19:29,05708,1047917
36962613,65017,001,2015-02-28 00:00:00.000000000,20:57,05708,44949
36962668,65022,001,2015-02-28 00:00:00.000000000,11:18,01877,97496
36962669,65022,001,2015-02-28 00:00:00.000000000,12:20,01877,453300
36962671,65022,001,2015-02-28 00:00:00.000000000,13:03,01877,185453
36962674,65022,001,2015-02-28 00:00:00.000000000,15:43,01877,54898
36962676,65022,001,2015-02-28 00:00:00.000000000,16:00,01877,2001037
36962678,65022,001,2015-02-28 00:00:00.000000000,17:53,01877,2044276
36962681,65022,001,2015-02-28 00:00:00.000000000,21:32,07557,2006187
36962686,650221,002,2015-02-28 00:00:00.000000000,14:31,01877,2044277
36962688,650221,002,2015-02-28 00:00:00.000000000,17:26,01877,1913199
